,Image,MJD,Filter,Exptime,Object_RA,Object_Dec,Image_target,Telescope/Instrument,MetaData,Datalink,targetname,datetime_str,datetime_jd,M1,solar_presence,k1,lunar_presence,RA,DEC,RA_app,DEC_app,RA_rate,DEC_rate,AZ,EL,AZ_rate,EL_rate,sat_X,sat_Y,sat_PANG,siderealtime,airmass,magextinct,Tmag,Nmag,illumination,illum_defect,sat_sep,sat_vis,ang_width,PDObsLon,PDObsLat,PDSunLon,PDSunLat,SubSol_ang,SubSol_dist,NPole_ang,NPole_dist,EclLon,EclLat,r,r_rate,delta,delta_rate,lighttime,vel_sun,vel_obs,elong,elongFlag,alpha,lunar_elong,lunar_illum,sat_alpha,sunTargetPA,velocityPA,OrbPlaneAng,constellation,TDB-UT,ObsEclLon,ObsEclLat,NPole_RA,NPole_DEC,GlxLon,GlxLat,solartime,earth_lighttime,RA_3sigma,DEC_3sigma,SMAA_3sigma,SMIA_3sigma,Theta_3sigma,Area_3sigma,RSS_3sigma,r_3sigma,r_rate_3sigma,SBand_3sigma,XBand_3sigma,DoppDelay_3sigma,true_anom,hour_angle,alpha_true,PABLon,PABLat,Limiting,Saturation
10,rings.v3.skycell.2207.010.wrp.g.55361_40671,55361.4073568426,g,43,267.097412991728,40.6694635441779,2207.010,Pan-STARRS1,,,Lemmon-Siding Spring (C/2008 FK7,2010-Jun-24 13:07:11.521,2455372.046661123,9.7,,5.25,,265.646310905,41.599544773,265.739002083,41.595155221,-16.0822,10.84003,,,,,570063.575,65481.526,6.124,,999,,16.212,,98.97107,,412679.6,*,,,,,,352.51,0.0,,,266.190003,53.446574,4.578377191735,-2.3929648,4.06055937701194,1.7182691,33.77064257,19.6993787,15.9584179,114.6332,/T,11.6436,68.3,96.1017,53.7383,172.544,234.019,-10.243,Her,66.184317,262.4670108,64.9220905,,,67.381535,29.973964,,0.0,0.068,0.058,0.069,0.056,21.344,0.0120999,0.089,387.6724,9.1e-06,0.16,0.58,0.002586,346.0647,,11.6438,264.571,59.1975,21.5,14.5
11,rings.v3.skycell.2207.044.wrp.i.55375_40655,55375.4072153167,i,45,265.097434444174,41.8503922576371,2207.044,Pan-STARRS1,,,Lemmon-Siding Spring (C/2008 FK7,2010-Jun-25 13:07:11.521,2455373.046661123,9.7,,5.25,,265.503279174,41.670054915,265.595881901,41.665612841,-16.0139,10.27111,,,,,566264.114,65823.398,7.076,,999,,16.212,,98.96753,,412067.3,*,,,,,,351.33,0.0,,,266.382533,53.529415,4.577002016465,-2.3691726,4.06161431409355,1.9344195,33.77941621,19.7023289,15.686924,114.4631,/T,11.6636,66.7,99.0906,53.8897,171.361,233.908,-10.36267,Her,66.184289,262.2031534,64.9847721,,,67.438029,30.09238,,0.0,0.067,0.058,0.069,0.056,21.346,0.0120628,0.089,387.2346,9.1e-06,0.16,0.57,0.002583,346.206,,11.6638,264.5742,59.2737,21.5,14.5
12,rings.v3.skycell.2207.044.wrp.i.55375_41880,55375.4194602167,i,45,265.0957109745,41.8510956591147,2207.044,Pan-STARRS1,,,Lemmon-Siding Spring (C/2008 FK7,2010-Jun-26 13:07:11.521,2455374.046661123,9.7,,5.25,,265.360754357,41.73677501,265.453272867,41.732274934,-15.9331,9.703187,,,,,562495.612,66176.242,8.021,,999,,16.211,,98.96391,,411429.7,*,,,,,,350.15,0.0,,,266.575931,53.611994,4.575640591495,-2.3453518,4.06279329262941,2.1478174,33.78922148,19.705251,15.4195644,114.286,/T,11.6841,66.4,99.993,54.0476,170.182,233.797,-10.47904,Her,66.184261,261.9401537,65.0434302,,,67.490686,30.209494,,0.0,0.067,0.058,0.069,0.056,21.337,0.0120257,0.089,386.7993,9e-06,0.16,0.57,0.00258,346.3474,,11.6844,264.5782,59.3481,21.5,14.5
13,rings.v3.skycell.2207.044.wrp.r.55377_31534,55377.3159657815,r,40,264.830271582576,41.9539284011365,2207.044,Pan-STARRS1,,,Lemmon-Siding Spring (C/2008 FK7,2010-Jun-27 13:07:11.521,2455375.046661123,9.7,,5.25,,265.218856081,41.799712235,265.311291685,41.7951497,-15.84,9.136456,,,,,558757.974,66540.043,8.959,,999,,16.212,,98.96019,,410767.5,*,,,,,,348.97,0.0,,,266.770201,53.694309,4.574292933223,-2.3215027,4.06409473090056,2.3584896,33.80004521,19.7081448,15.1565471,114.1021,/T,11.7051,67.3,98.8802,54.2119,169.007,233.686,-10.59209,Her,66.184233,261.6782904,65.0980827,,,67.53951,30.325243,,0.0,0.067,0.057,0.069,0.056,21.317,0.0119888,0.088,386.3665,9e-06,0.16,0.57,0.002578,346.4888,,11.7054,264.5831,59.4208,21.5,14.5
14,rings.v3.skycell.2207.044.wrp.r.55377_32664,55377.3272766815,r,40,264.828701723914,41.9544936319449,2207.044,Pan-STARRS1,,,Lemmon-Siding Spring (C/2008 FK7,2010-Jun-28 13:07:11.521,2455376.046661123,9.7,,5.25,,265.077704102,41.858875102,265.170055917,41.854247408,-15.7346,8.571125,,,,,555051.082,66914.788,9.891,,999,,16.212,,98.95639,,410081.0,*,,,,,,347.8,0.0,,,266.965345,53.776356,4.572959057899,-2.2976256,4.06551706120331,2.5664577,33.81187437,19.7110103,14.8980919,113.9114,/T,11.7265,69.3,95.8954,54.3825,167.836,233.575,-10.70177,Her,66.184204,261.4178443,65.14875,,,67.584507,30.439566,,0.0,0.067,0.057,0.068,0.056,21.284,0.0119521,0.088,385.936,9e-06,0.16,0.57,0.002575,346.6304,,11.7268,264.5889,59.4917,21.5,14.5
15,rings.v3.skycell.2137.092.wrp.y.55433_35780,55433.3583774111,y,30,261.546095399024,40.022885255068,2137.092,Pan-STARRS1,,,Lemmon-Siding Spring (C/2008 FK7,2010-Jun-29 13:07:11.521,2455377.046661123,9.7,,5.25,,264.937418377,41.914273578,265.029684316,41.909580133,-15.6169,8.007424,,,,,551374.792,67300.462,10.815,,999,,16.212,,98.95251,,409370.9,*,,,,,,346.64,0.0,,,267.161365,53.858132,4.571638981622,-2.2737206,4.06705872652046,2.7717369,33.82469601,19.7138474,14.6444361,113.7141,/T,11.7483,72.2,91.2309,54.5592,166.669,233.464,-10.80805,Her,66.184176,261.1590981,65.1954549,,,67.625686,30.552397,,0.0,0.067,0.057,0.068,0.056,21.241,0.0119156,0.088,385.5079,9e-06,0.15,0.56,0.002572,346.772,,11.7486,264.5957,59.5609,19.7,14.5
16,rings.v3.skycell.2206.000.wrp.y.55433_35780,55433.3583774111,y,30,261.546095399024,40.022885255068,2206.000,Pan-STARRS1,,,Lemmon-Siding Spring (C/2008 FK7,2010-Jun-30 13:07:11.521,2455378.046661123,9.7,,5.25,,264.798119058,41.965919209,264.890296867,41.961161526,-15.4868,7.445597,,,,,547728.936,67697.049,11.732,,999,,16.212,,98.94856,,408637.7,*,,,,,,345.47,0.0,,,267.358265,53.939635,4.570332720344,-2.2497881,4.06871817687996,2.9743364,33.83849724,19.7166561,14.3958366,113.5105,/T,11.7705,75.8,85.1074,54.742,165.507,233.354,-10.91089,Her,66.184148,260.9023364,65.2382228,,,67.663054,30.663674,,0.0,0.067,0.057,0.068,0.056,21.186,0.0118793,0.088,385.0819,9e-06,0.15,0.56,0.002569,346.9137,,11.7709,264.6036,59.6283,19.7,14.5
17,rings.v3.skycell.2206.001.wrp.y.55433_35780,55433.3583774111,y,30,261.546095399024,40.022885255068,2206.001,Pan-STARRS1,,,Lemmon-Siding Spring (C/2008 FK7,2010-Jul-01 13:07:11.521,2455379.046661123,9.7,,5.25,,264.659926429,42.013825233,264.752014614,42.009006638,-15.3444,6.885904,,,,,544113.32,68104.528,12.641,,999,,16.212,,98.94454,,407882.0,*,,,,,,344.32,0.0,,,267.556046,54.02086,4.56904028987,-2.2258283,4.0704938659628,3.1742599,33.85326519,19.7194362,14.1525721,113.3006,/T,11.7931,80.0,77.7572,54.9306,164.349,233.244,-11.01025,Her,66.18412,260.6478448,65.2770817,,,67.696623,30.773333,,0.0,0.066,0.057,0.068,0.056,21.12,0.0118433,0.088,384.6581,9e-06,0.15,0.56,0.002566,347.0555,,11.7934,264.6127,59.6939,19.7,14.5
18,rings.v3.skycell.2206.000.wrp.y.55433_36900,55433.3695824111,y,30,261.546691131523,40.0218438125685,2206.000,Pan-STARRS1,,,Lemmon-Siding Spring (C/2008 FK7,2010-Jul-02 13:07:11.521,2455380.046661123,9.7,,5.25,,264.522960805,42.058006663,264.614959376,42.05313184,-15.1897,6.328618,,,,,540527.729,68522.871,13.542,,999,,16.213,,98.94046,,407104.4,*,,,,,,343.16,0.0,,,267.754712,54.101805,4.567761705851,-2.2018415,4.07238424831506,3.371507,33.86898703,19.7221878,13.9149425,113.0845,/T,11.816,84.5,69.4159,55.125,163.195,233.135,-11.10611,Her,66.184092,260.3959092,65.3120621,,,67.726404,30.881311,,0.0,0.066,0.057,0.068,0.055,21.043,0.0118075,0.088,384.2362,9e-06,0.15,0.56,0.002563,347.1974,,11.8163,264.623,59.7579,19.7,14.5
19,rings.v3.skycell.2206.001.wrp.y.55433_36900,55433.3695824111,y,30,261.546691131523,40.0218438125685,2206.001,Pan-STARRS1,,,Lemmon-Siding Spring (C/2008 FK7,2010-Jul-03 13:07:11.521,2455381.046661123,9.7,,5.25,,264.387342419,42.098480346,264.479253442,42.093554768,-15.0226,5.774016,,,,,536971.927,68952.046,14.435,,999,,16.213,,98.93631,,406305.3,*,,,,,,342.01,0.0,,,267.954264,54.182466,4.566496983792,-2.1778279,4.07438777726224,3.566074,33.88564987,19.7249106,13.6832673,112.8626,/T,11.8391,89.3,60.3225,55.325,162.047,233.026,-11.19843,Her,66.184063,260.1468143,65.3431974,,,67.752412,30.987542,,0.0,0.066,0.057,0.068,0.055,20.956,0.0117721,0.087,383.8163,9e-06,0.15,0.55,0.002561,347.3393,,11.8395,264.6346,59.8201,19.7,14.5
20,rings.v3.skycell.2137.091.wrp.z.55437_23858,55437.2391522111,z,30,261.782568564216,39.6553342457983,2137.091,Pan-STARRS1,,,Lemmon-Siding Spring (C/2008 FK7,2010-Jul-04 13:07:11.521,2455382.046661123,9.7,,5.25,,264.253191325,42.135265008,264.345019274,42.130294292,-14.8433,5.222381,,,,,533445.653,69392.01,15.319,,999,,16.214,,98.93212,,405485.3,*,,,,,,340.87,0.0,,,268.154705,54.26284,4.565246139048,-2.1537879,4.07650290336319,3.7579549,33.90324084,19.7276047,13.4578822,112.6348,/T,11.8625,94.1,50.728,55.5306,160.904,232.918,-11.28717,Her,66.184035,259.9008437,65.3705236,,,67.774663,31.091964,,0.0,0.066,0.057,0.067,0.055,20.86,0.011737,0.087,383.3983,9e-06,0.15,0.55,0.002558,347.4814,,11.8629,264.6476,59.8806,20.9,14.5
21,rings.v3.skycell.2137.091.wrp.z.55437_24954,55437.2501067111,z,30,261.783340856466,39.6542743979232,2137.091,Pan-STARRS1,,,Lemmon-Siding Spring (C/2008 FK7,2010-Jul-05 13:07:11.521,2455383.046661123,9.7,,5.25,,264.12062732,42.168381288,264.212379232,42.163370504,-14.6517,4.674003,,,,,529948.632,69842.718,16.196,,999,,16.214,,98.92787,,404645.1,*,,,,,,339.73,0.0,,,268.356037,54.342924,4.564009186824,-2.1297215,4.0787280730012,3.9471413,33.92174701,19.73027,13.2391359,112.4014,/T,11.8861,98.8,40.911,55.7415,159.765,232.811,-11.37232,Her,66.184007,259.6582779,65.3940795,,,67.793174,31.194511,,0.0,0.066,0.057,0.067,0.055,20.755,0.0117024,0.087,382.982,9e-06,0.15,0.55,0.002555,347.6235,,11.8865,264.662,59.9394,20.9,14.5
22,rings.v3.skycell.2137.091.wrp.z.55437_25003,55437.2506072111,z,30,261.783376141716,39.6542259745484,2137.091,Pan-STARRS1,,,Lemmon-Siding Spring (C/2008 FK7,2010-Jul-06 13:07:11.521,2455384.046661123,9.7,,5.25,,263.989769911,42.197851797,264.081455268,42.19280472,-14.4479,4.129184,,,,,526480.57,70304.112,17.063,,999,,16.215,,98.92359,,403785.1,*,,,,,,338.6,0.0,,,268.558262,54.422715,4.562786142174,-2.1056292,4.08106172650267,4.1336202,33.94115541,19.7329064,13.0273865,112.1625,/T,11.9099,103.2,31.1981,55.9577,158.632,232.705,-11.45384,Her,66.183979,259.4193944,65.4139064,,,67.807966,31.295119,,0.0,0.066,0.057,0.067,0.055,20.641,0.0116681,0.087,382.5675,9e-06,0.15,0.55,0.002552,347.7657,,11.9103,264.678,59.9964,20.9,14.5
23,rings.v3.skycell.2346.062.wrp.z.55736_58773,55736.5883021111,z,30,343.782744842643,50.5732273812952,2346.062,Pan-STARRS1,,,Lemmon-Siding Spring (C/2008 FK7,2010-Oct-31 13:07:11.521,2455501.046661123,9.7,,5.25,,273.777294565,33.602177776,273.874967189,33.609874237,35.96623,-10.8089,,,,,203273.074,172029.332,47.713,,999,,16.501,,98.88247,,263423.8,*,,,,,,239.47,0.0,,,298.21024,60.799634,4.518457081367,0.8124672,4.70482229652324,10.3585399,39.12881388,19.8283968,37.0726942,73.1733,/T,12.1374,115.9,38.6903,94.7604,59.527,239.156,-0.03423,Lyr,66.182499,275.9263641,56.9683936,,,60.677827,21.680692,,0.0,0.067,0.061,0.072,0.055,34.479,0.0124461,0.091,350.7366,7.8e-06,0.21,0.76,0.00234,4.6908,,12.1365,286.3601,59.3672,20.9,14.5
24,rings.v3.skycell.2346.062.wrp.y.55736_60176,55736.6023290111,y,30,343.783720296647,50.5746534494615,2346.062,Pan-STARRS1,,,Lemmon-Siding Spring (C/2008 FK7,2010-Nov-01 13:07:11.521,2455502.046661123,9.7,,5.25,,274.066236689,33.530435638,274.163977623,33.538398988,36.29241,-10.6174,,,,,200581.446,172929.056,47.396,,999,,16.504,,98.88704,,262299.9,*,,,,,,238.77,0.0,,,298.504301,60.821512,4.51893354007,0.8375234,4.71079961246654,10.3400398,39.17852571,19.827342,37.3464561,72.8611,/T,12.1125,110.1,27.8136,95.0973,58.827,239.348,0.15047,Lyr,66.182512,276.3603456,56.8847125,,,60.6893,21.429751,,0.0,0.067,0.061,0.072,0.055,34.588,0.0124769,0.091,350.8241,7.8e-06,0.21,0.76,0.00234,4.8358,,12.1116,286.7117,59.3305,19.7,14.5
25,rings.v3.skycell.2402.008.wrp.y.55757_48813,55757.4887030111,y,30,344.34325655383,52.3377293637439,2402.008,Pan-STARRS1,,,Lemmon-Siding Spring (C/2008 FK7,2010-Nov-02 13:07:11.521,2455503.046661123,9.7,,5.25,,274.357534605,33.459977881,274.455336987,33.468215355,36.61447,-10.4227,,,,,197890.336,173819.461,47.071,,999,,16.507,,98.89165,,261180.1,*,,,,,,238.07,0.0,,,298.798694,60.842741,4.51942446638,0.8625688,4.71676603064421,10.320792,39.22814689,19.8262557,37.6181751,72.55,/T,12.0873,103.2,17.9877,95.4334,58.127,239.54,0.33469,Lyr,66.182525,276.7968745,56.8013538,,,60.703548,21.177218,,0.0,0.067,0.061,0.072,0.055,34.693,0.0125077,0.091,350.9233,7.7e-06,0.21,0.77,0.002341,4.9808,,12.0864,287.0652,59.2936,19.7,14.5
26,rings.v3.skycell.2402.018.wrp.y.55757_48813,55757.4887030111,y,30,344.34325655383,52.3377293637439,2402.018,Pan-STARRS1,,,Lemmon-Siding Spring (C/2008 FK7,2010-Nov-03 13:07:11.521,2455504.046661123,9.7,,5.25,,274.651155508,33.390826354,274.749017664,33.399347092,36.93218,-10.2248,,,,,195199.979,174700.211,46.736,,999,,16.51,,98.89631,,260064.2,*,,,,,,237.37,0.0,,,299.093408,60.863322,4.51992985398,0.8876031,4.72272109904453,10.3007302,39.27767369,19.8251379,37.8876282,72.2401,/T,12.0618,95.6,9.8607,95.7687,57.427,239.733,0.51837,Lyr,66.182538,277.2359103,56.7183229,,,60.720585,20.923141,,0.0,0.067,0.061,0.072,0.055,34.794,0.0125384,0.091,351.0342,7.7e-06,0.21,0.77,0.002342,5.1257,,12.0609,287.4207,59.2564,19.7,14.5
27,rings.v3.skycell.2402.018.wrp.z.55759_48874,55759.4893164111,z,30,344.304789169809,52.4625238707344,2402.018,Pan-STARRS1,,,Lemmon-Siding Spring (C/2008 FK7,2010-Nov-04 13:07:11.521,2455505.046661123,9.7,,5.25,,274.947065023,33.323002756,275.044991344,33.33181584,37.24532,-10.0236,,,,,192510.623,175570.967,46.392,,999,,16.513,,98.90101,,258952.5,*,,,,,,236.67,0.0,,,299.388429,60.883252,4.520449696372,0.912626,4.72866433450929,10.2798147,39.32710207,19.8239886,38.1545875,71.9312,/T,12.036,87.7,3.9876,96.1031,56.727,239.927,0.70146,Lyr,66.182552,277.6774121,56.6356252,,,60.740422,20.667566,,0.0,0.067,0.061,0.072,0.055,34.891,0.0125691,0.091,351.157,7.7e-06,0.21,0.78,0.002343,5.2706,,12.0351,287.778,59.219,20.9,14.5
28,rings.v3.skycell.2401.022.wrp.i.55790_51014,55790.5108028167,i,45,341.968069725962,53.0607520911634,2401.022,Pan-STARRS1,,,Lemmon-Siding Spring (C/2008 FK7,2010-Nov-05 13:07:11.521,2455506.046661123,9.7,,5.25,,275.245227082,33.256528246,275.343226874,33.265640586,37.55364,-9.8193,,,,,189822.527,176431.38,46.039,,999,,16.516,,98.90574,,257844.9,*,,,,,,235.97,0.0,,,299.683744,60.902532,4.520983986874,0.9376372,4.73459524090669,10.2580412,39.37642791,19.8228078,38.4188451,71.6236,/T,12.01,79.8,0.7432,96.4366,56.026,240.121,0.88391,Lyr,66.182567,278.1213354,56.5532662,,,60.763068,20.410543,,0.0,0.067,0.062,0.072,0.055,34.984,0.0125996,0.091,351.2919,7.7e-06,0.22,0.78,0.002344,5.4155,,12.009,288.1371,59.1814,21.5,14.5
